condition,cue_index,value,cue_start_sec,cue_start_lsl,content_start_sec,pre_taskgamma,rec_taskgamma,pre_tasktheta,upd_tasktheta,maint_tasktheta,rec_visualgamma,upd_visualgamma,maint_visualgamma,fp1_hf,artifact_hf,DR_gamma,WMU_theta,MAINT_theta,visual_search_upd,visual_search_maint,contrast_pre_badge_0_1,DR_gamma_z,WMU_theta_z,MAINT_theta_z,visual_search_upd_z,visual_search_maint_z,fp1_hf_z,artifact_hf_z,artifact_score,OCM_score,OCM_event_vs_target_control_null,prior_sum,new_sum,prior_units,carry_required,high_carry_load,hard9_pattern,large_sum_load,large_sum_load_z,carry_required_z,high_carry_load_z,hard9_pattern_z,arithmetic_compute_load,compute_stall_score,cue_visibility_burden,squint_proxy,latent_guess_risk
CONTROL_1,27,2,82.234568,1467.7325145,81.0,0.9315362373636162,0.7343065078208344,3.218299572913972,4.194749340350141,6.257018084114891,1.4826904208226899,1.4714959832778967,1.4040734145761549,1.0586513305704648,1.0104829748786288,-0.19722972954278184,0.976449767436169,3.0387185112009187,-0.011194437544793212,-0.078617006246535,0.9999999960784314,-1.0406369852793746,0.8471481176249344,2.8442799455829095,0.017048509750685486,-0.26547276242797924,1.1616234502425444,0.3578755805981697,0.7597495154203571,0.33951053897073447,False,147,149,7,0,0,0,4.997212273764115,-0.8781788184973218,-2.0009189065497472,-0.6744907594765952,0.0,-0.9762150029806482,0.8025929211633986,1.0550851778563513,0.8803116958670133,0.6845420733148445
CONTROL_1,28,9,85.234568,1470.7325145,84.0,0.9178785272920567,0.773806593153843,6.257018084114891,4.093271866567057,3.179156456474881,1.776759857342961,1.4595396837216084,1.3797579884759468,0.939846369475963,0.969451443214344,-0.14407193413821362,-2.1637462175478337,-3.0778616276400097,-0.3172201736213527,-0.3970018688670143,0.999962267229217,-0.769550467128943,-2.2035858678866567,-2.969020439686931,-1.3305196131197,-1.4453206245043557,0.24312150933816407,0.07753920448740714,0.1603303569127856,-1.815124693326183,False,149,158,9,1,9,1,5.0106352940962555,-0.8584502330973188,0.0,5.395926075812762,4.191004191006287,1.6771745660200719,-1.3585923438449519,-1.1834076212784383,0.18516770264039914,0.38837154386567135
CONTROL_1,29,1,88.234568,1473.7325145,87.0,0.8607370227529944,0.7653211683388322,3.179156456474881,3.394959623657799,2.4362793043488016,1.4037435230761246,1.4922381102313687,1.4802560067791033,0.7318529280353323,0.9269716547283267,-0.09541585441416212,0.21580316718291792,-0.7428771521260793,0.08849458715524405,0.0765124837029787,0.9999999960784314,-0.5214211544127609,0.10817180995085646,-0.7498120188067543,0.45602385087101854,0.3093950109815459,-1.3649121779641602,-0.21269197819319058,0.0,-0.31526214154611265,False,158,159,8,0,0,0,5.0689042022202315,-0.7728090657859493,-2.0009189065497472,-0.6744907594765952,0.0,-0.9393355895316677,-0.3749505900655601,-0.06694520454521595,-0.8871929156767041,0.3255419585009259
CONTROL_1,30,5,91.234568,1476.7325145,90.0,0.799441838951099,0.8117998321988048,2.4362793043488016,2.490819716646775,2.1350490423359045,1.6091562896430371,1.7574604896633002,1.382304677589576,0.8541462260510161,1.0568244661890909,0.012357993247705812,0.05454041229797335,-0.30123026201289704,0.148304200020263,-0.22685161205346116,0.9999999960784314,0.028188491509840128,-0.04849668121251659,-0.33006340468417245,0.7193923138356978,-0.8147899671077555,-0.4194412939860519,0.6744907594765952,0.3372453797382976,-0.1415850327655646,False,159,164,9,1,5,0,5.075173815233827,-0.7635942547595882,0.0,2.697963037906381,0.0,0.40723277031073934,-0.10199538171514418,-0.044730502141556175,-0.03656507527412542,0.5286134904251071
CONTROL_1,31,5,94.234568,1479.7325145,93.0,0.6452401754218141,0.6205934330662062,2.1350490423359045,2.6819071781558783,3.06479217280526,1.186873968287405,1.7034832371010478,1.5288068629741518,1.0625076961864328,1.0355738154461143,-0.02464674235560793,0.5468581358199738,0.9297431304693555,0.5166092688136428,0.3419328946867468,0.9999999960784314,-0.1605229637608869,0.42979525279424485,0.8398743602659722,2.341204180251331,1.2929709946925538,1.1914376875477193,0.5293016773817877,0.8603696824647535,0.1036098511735869,False,164,169,4,0,0,0,5.10594547390058,-0.7183673772845417,-2.0009189065497472,-0.6744907594765952,0.0,-0.9202809985561751,0.046260510353591605,0.6222275193829754,0.9596900839896432,0.44795847223751434
CONTROL_1,32,8,97.234568,1482.7325145,96.0,0.8064938847102042,1.1199941974271186,3.06479217280526,1.9054817204507826,3.303923354697466,1.5881815723772346,1.761972869799075,1.2320054000027743,0.8946561590831698,1.0487649414127205,0.31350031271691436,-1.1593104523544775,0.23913118189220572,0.17379129742184052,-0.3561761723744603,0.9999999960784314,1.5639109990244606,-1.2277657790158907,0.18350517755200568,0.8316233975451611,-1.2940316771339648,-0.10625191390332406,0.6194263278714447,0.30971316393572235,0.10921649072668461,False,169,177,9,1,8,0,5.135798437050262,-0.6744907594765952,0.0,4.721435316336167,0.0,0.9442870632672333,-0.24775168952365778,-0.14417333995941023,0.14773547071784499,0.4668811957713282
CONTROL_1,33,7,100.234568,1485.7325145,99.0,0.8893502427161637,0.6671565254592845,3.303923354697466,2.6881721905525775,2.981310003643925,1.3385609582943405,1.5425017678161383,1.4609260148725762,0.823831837497549,0.9523372290928382,-0.2221937172568792,-0.6157511641448883,-0.32261335105354094,0.20394080952179783,0.12236505657823571,0.9999999960784314,-1.1679447574896427,-0.6996921168588035,-0.35038625126454764,0.9643851774754388,0.47931219747184817,-0.6538071358429512,-0.03938884017007883,0.0,-0.817131999992288,False,177,184,7,1,5,0,5.181783550292085,-0.606903792365489,0.0,2.697963037906381,0.0,0.46207443214867405,-0.25759322985021066,0.3038308000308168,-0.4249746382979183,0.6067123855306812
CONTROL_1,34,1,103.234568,1488.7325145,102.0,0.607337738543952,0.6959086842602739,2.981310003643925,3.345482560260155,23.94146124281143,1.0397320076539318,1.2215168479274559,2.7631809781856274,0.7783726997524718,0.9735290553015075,0.08857094571632185,0.36417255661622994,20.96015123916751,0.18178484027352404,1.7234489705316955,0.9999999960784314,0.4168484004741231,0.25231425867643026,19.87711028822892,0.8668225401853484,6.412494501853676,-1.0052596834977587,0.10539833987269068,0.05269916993634534,4.232547287318736,False,184,185,4,0,0,0,5.220355825078325,-0.5502119004989022,-2.0009189065497472,-0.6744907594765952,0.0,-0.8614265816812015,5.8686179266819165,7.03644359581549,-0.6165293753181015,0.9989657911288053
CONTROL_1,35,2,106.234568,1491.7325145,105.0,1.9021990980899934,1.6022154243509767,23.94146124281143,8.156385851452692,2.7437762132405545,1.423848957870148,1.82457516709933,1.4115600855175796,2.0258982623870256,1.776904363553965,-0.2999836737390167,-15.78507539135874,-21.197685029570877,0.4007262092291819,-0.01228887235256848,0.9999999960784314,-1.5646468458536014,-15.436852847749108,-20.19040460738084,1.8309192640910712,-0.019678705743833475,8.639578714254103,5.59423371689556,7.116906215574831,-12.26206204203222,False,185,187,5,0,0,0,5.225746673713202,-0.5422886600477954,-2.0009189065497472,-0.6744907594765952,0.0,-0.8586534475233141,-13.055131811546069,-7.810909632728934,7.573707965178613,6.144174602214718e-06
CONTROL_1,36,6,109.234568,1494.7325145,108.0,0.7639748482371865,0.6212471122032204,2.7437762132405545,2.48955045422905,1.8291456816606575,1.341264707895344,1.2329379307619197,1.0150058161442592,0.8981526111938729,0.8605797906881004,-0.14272773603396616,-0.2542257590115047,-0.914630531579897,-0.1083267771334242,-0.3262588917510847,0.999968956331305,-0.7626955179909745,-0.3484663190613839,-0.9130493122429978,-0.41066860387375326,-1.1831663574321787,-0.07922023087953585,-0.6662956779175173,0.0,-0.627074597269543,False,187,193,7,1,4,0,5.236441962829949,-0.5265691781803472,0.0,2.023472278429786,0.0,0.32156885724432493,-0.3315642338955187,-0.24915411554443123,-0.0514931500716983,0.499625803002457
CONTROL_1,37,9,112.234568,1497.7325145,111.0,0.6497732529384447,0.8597152150597208,1.8291456816606575,2.0437848834209476,2.072910745287601,1.2543866555898084,1.082341987633928,1.0543177079124824,0.950164900514028,0.8586342339216776,0.20994196212127614,0.21463920176029005,0.24376506362694372,-0.17204466795588047,-0.20006894767732608,0.999784333064135,1.035798941804708,0.10704100509353183,0.18790929649794857,-0.69124696185668,-0.7155406841964657,0.3228958781728627,-0.6795881462045711,0.16144793908643135,0.46242825024159945,False,193,202,3,1,3,0,5.267858159063328,-0.48039498675419007,0.0,1.3489815189531904,0.0,0.1691071343743311,0.09536897978970066,-0.3118765980413156,0.20988232081236075,0.45164312430304654
CONTROL_1,38,7,115.234568,1500.7325145,114.0,0.7101237243789117,0.9924659306132216,2.072910745287601,3.850219557105863,3.2504211640084333,1.0337096918800022,1.2750077529649881,1.1215308396249286,0.7292203053599952,0.7987603066016649,0.28234220623430994,1.7773088118182616,1.177510418720832,0.24129806108498597,0.08782114774492644,0.9999175779827153,1.4050153462938406,1.6251912448640873,1.0753565479517389,1.1288858564379693,0.35130184971444306,-1.3852654444834147,-1.088659880249089,0.0,1.427153946053519,False,202,209,2,0,0,0,5.313205979041787,-0.41374468622482324,-2.0009189065497472,-0.6744907594765952,0.0,-0.8136630566852738,0.7286912887508975,0.3211694993162555,-0.9004225389142196,0.4832633557371663
CONTROL_1,39,10,118.234568,1503.7325145,117.0,0.8453083036585413,0.76962521015668,3.2504211640084333,4.513206879732565,4.715780773910352,1.167380614779822,1.2895494463532564,1.3694689215816982,0.7625953631774973,0.8011933044703168,-0.07568309350186131,1.262785715724132,1.465359609901919,0.12216883157343439,0.20208830680187617,0.9999514029657501,-0.4207908440603708,1.1253265539049961,1.3489332486585035,0.6043066029084055,0.7747449186130697,-1.127237033036964,-1.0720371080073994,0.0,0.5516009336695509,False,209,219,9,1,10,0,5.3471075307174685,-0.3639176248871592,0.0,6.070416835289357,0.0,1.3902330401118335,1.0765908764866663,0.6771582756827939,-0.7327040714740267,0.8830807917263677
CONTROL_1,40,2,121.234568,1506.7325145,120.0,0.6356940520142436,0.6160039265468708,4.715780773910352,2.5552252402801865,3.0136087254830137,1.208574243512827,1.0950623489764986,1.0810765015424206,1.0118918105195918,0.8641980370625194,-0.01969012546737281,-2.160555533630166,-1.7021720484273386,-0.11351189453632848,-0.12749774197040642,0.99995801003126,-0.13524591824364907,-2.2004860843345466,-1.6615419828830955,-0.43350099377362183,-0.446611498314666,0.8001174194605369,-0.6415750293007506,0.40005870973026847,-1.3466129395539512,False,219,221,9,1,2,0,5.393627546352361,-0.2955444809483928,0.0,0.6744907594765952,0.0,0.06518212153721133,-1.3356080420206313,-0.7211919535689466,0.520076322649349,0.21114750723269005
CONTROL_1,41,2,124.234568,1509.7325145,123.0,0.6320837023806469,0.7483733721588153,3.0136087254830137,2.7518294574077315,3.6587987309975047,0.8603327743855536,1.110446717146511,1.1376154316148654,0.8132690228610591,0.7208451587930297,0.11628966977816835,-0.2617792680752822,0.645190005514491,0.25011394276095755,0.2772826572293119,0.9999962906388105,0.5582043829092564,-0.35580463390572103,0.569430296200572,1.1677061245430165,1.0533947666675147,-0.7354701039180964,-1.620993168694657,0.0,0.19484595884152855,False,221,223,1,0,0,0,5.402677381872279,-0.2822434169186245,-2.0009189065497472,-0.6744907594765952,0.0,-0.7676376124281041,-0.10723005549245161,0.3212018793372496,-0.4780555675467627,0.3680767031852904
CONTROL_1,42,5,127.234568,1512.7325145,126.0,0.4888593440929903,0.9928681445366082,3.6587987309975047,3.521076324361576,2.402360263570357,1.481696904472514,1.0842832941419744,1.3079236429517962,1.0861901394349116,0.9086402003018108,0.5040088004436178,-0.1377224066359286,-1.2564384674271478,-0.39741361033053946,-0.1737732615207177,0.9998453320883814,2.5354389230643304,-0.23528206616195443,-1.2379093091767823,-1.683647164933475,-0.6180960103562774,1.3745307998949636,-0.3379364741777793,0.6872653999474818,0.5350278009360975,False,223,228,3,0,0,0,5.4116460518550396,-0.26906164654942855,-2.0009189065497472,-0.6744907594765952,0.0,-0.7630239927988856,-0.7437793944589923,-1.4144998888230267,0.8934450199317264,0.10148700820984399
CONTROL_1,43,4,130.234568,1515.7325145,129.0,0.5999411648755545,0.5897730310948935,2.402360263570357,2.060434277938818,1.7379786453941748,1.3072164298928135,1.1027025605953162,1.3482902974996869,0.8227583898995726,0.8403870535142374,-0.010168133780660948,-0.34192598563153886,-0.6643816181761821,-0.20451386929749726,0.04107386760687337,0.9999999960784314,-0.08668702763197698,-0.4336680272242487,-0.6752085463769187,-0.8342233705208093,0.1780691210136669,-0.6621061470384193,-0.8042568637049139,0.0,-0.34318373121787404,False,228,232,8,1,3,0,5.43372200355424,-0.23661534999267184,0.0,1.3489815189531904,0.0,0.25443000724086245,-0.3034603719933901,-0.38583025882929584,-0.43036899557497255,0.4424132625032011
CONTROL_1,44,5,133.234568,1518.7325145,132.0,0.7926366048289291,0.8024207117395757,1.7379786453941748,2.1636648865042454,1.7533730725006031,1.409070388477437,1.0031552134984771,1.210430180729321,0.8614289183417132,0.8843616955983841,0.009784106910646684,0.4256862411100706,0.015394427106428354,-0.4059151749789598,-0.19864020774811597,0.9999999960784314,0.01506255428994622,0.31207546108442363,-0.02913798795414462,-1.7210833546527178,-0.7102461619096097,-0.3631375256720851,-0.5038125151121966,0.0,0.125027608558919,False,232,237,2,0,0,0,5.4510384535657,-0.21116436694841917,-2.0009189065497472,-0.6744907594765952,0.0,-0.7427599449385323,-0.04806697399440159,-0.3574274765920913,-0.23603939168685534,0.35933763488861586
CONTROL_1,45,7,136.234568,1521.7325145,135.0,0.6290087361104522,0.5826124770512174,1.7533730725006031,2.60276931150995,1.7295229663772687,1.285555856329317,1.09464559325381,1.1771270625689252,0.9465999241669487,0.8576813527577221,-0.046396259059234723,0.849396239009347,-0.02385010612333449,-0.19091026307550707,-0.10842879376039183,0.9999999960784314,-0.27143803670114197,0.7237142558518631,-0.06643665076338351,-0.7743206109167964,-0.37594715330637507,0.29533442228832313,-0.6860984382051989,0.14766721114416156,0.1380897152787795,False,237,244,7,1,5,0,5.472270673671475,-0.17995815126643544,0.0,2.697963037906381,0.0,0.6115054065333428,0.3261366333969733,-0.1533627838587553,0.19196737448741005,0.651973807722032
CONTROL_1,46,10,139.234568,1524.7325145,138.0,0.7937064589910113,0.7163402403696842,1.7295229663772687,2.6840354841551743,3.35663008468877,1.3431017836166224,0.9084325946873286,1.2727319312968013,0.6461050631368741,0.808578342046414,-0.07736621862132709,0.9545125177779057,1.6271071183115016,-0.43466918892929374,-0.07036985231982107,0.9999999960784314,-0.4293742046902644,0.8258358449511455,1.5026607943801629,-1.8477001323813291,-0.23491104900805754,-2.0278439243496686,-1.0215809201062551,0.0,0.45911681498038504,False,244,254,4,1,5,0,5.501258210544727,-0.13735350025727722,0.0,2.697963037906381,0.0,0.6264170343865482,0.8651241909242594,0.24226609347523614,-1.3180985508272847,0.781088618659545
CONTROL_1,47,2,142.234568,1527.7325145,141.0,0.3576608659165318,0.6243924154638235,3.35663008468877,2.2440748335525993,1.6639684488377013,1.430886398543891,1.1634787242274514,1.3388394812890452,0.8306959912426464,0.7444834123024506,0.2667315495472917,-1.112555251136171,-1.6926616358510689,-0.26740767431643975,-0.09204691725484593,0.9999999960784314,1.3254063531985052,-1.1823426009600637,-1.652503127209052,-1.111172910308369,-0.31524036651762305,-0.6007391622545165,-1.4594914636002152,0.0,-0.2732751245464338,False,254,256,4,0,0,0,5.541263545158426,-0.07855535789789911,-2.0009189065497472,-0.6744907594765952,0.0,-0.6963467917708503,-1.048840206852908,-1.0656919462441508,-0.39048045546543575,0.12144162270352148
CONTROL_1,48,9,145.234568,1530.7325145,144.0,0.585868994257985,0.5926994604465547,1.6639684488377013,1.894590449643022,2.045185098393283,1.0787143451418297,1.2547247419101353,1.3095666814771632,1.0131412211742474,0.8249108364523272,0.00683046618856975,0.23062200080532058,0.38121664955558154,0.17601039676830554,0.23085233633533342,0.9999999960784314,0.0,0.12256846531048553,0.31854558986732107,0.8413950840023767,0.8813366028735273,0.8097768318345288,-0.909993755092175,0.4048884159172644,0.03175882091420555,False,256,265,6,1,6,0,5.54907608489522,-0.06707281867986598,0.0,3.3724537973829762,0.0,0.819637962807791,0.22141254919697156,0.198792291050977,0.5263549406924437,0.6700870612070692
CONTROL_1,49,3,148.234568,1533.7325145,147.0,0.6191070603875213,0.7056315753029497,2.045185098393283,4.00112943254062,2.0027593328058595,1.1293062905076907,1.4853828313027042,1.2203620408709543,0.8909986127563388,0.7296376211112753,0.08652451491542845,1.955944334147337,-0.04242576558742339,0.3560765407950135,0.09105575036326363,0.9999567668087773,0.40641230551894525,1.7987375654106061,-0.08409126917237117,1.6343068136154522,0.36328840885077024,-0.13452904449780853,-1.5609211478996623,0.0,0.8652416945373465,False,265,268,5,0,0,0,5.583496308781699,-0.01648343494738074,-2.0009189065497472,-0.6744907594765952,0.0,-0.6746216187381688,0.469406443394367,0.21615776570677717,-0.08744387892357555,0.500501431881111
CONTROL_1,50,1,151.234568,1536.7325145,150.0,0.6138260357071876,0.9534078118799258,2.0027593328058595,2.9287915650462466,2.6229502015822677,1.2658982504830791,1.131271757847696,1.1923574484612898,0.6906214837634517,0.7612343239071345,0.3395817761727382,0.9260322322403871,0.6201908687764082,-0.13462649263538307,-0.07354080202178936,0.9999454674344512,1.6969175141121688,0.7981669429393417,0.5456706972200787,-0.5264780083551253,-0.2466617277175496,-1.6836796876802658,-1.345045580998756,0.0,1.10716792226462,False,268,269,8,0,0,0,5.594711379601839,0.0,-2.0009189065497472,-0.6744907594765952,0.0,-0.6688524165065857,0.309289155893476,-0.25368072732504415,-1.0943917969921728,0.3502385777910368
CONTROL_1,51,5,154.234568,1539.7325145,153.0,0.7966013693638044,0.9133380727103708,2.6229502015822677,2.27030355947641,4.941675384268878,1.4809345522109962,1.228318770014864,1.2310754016380674,0.7215949152774556,0.8593753644877385,0.11673670334656638,-0.35264664210585783,2.3187251826866104,-0.25261578219613234,-0.24985915057292885,0.9999627563962774,0.5604841007310939,-0.44408325965228657,2.159986206428682,-1.0460375966781545,-0.9000496585089501,-1.4442186693861563,-0.6745245804860315,0.0,0.4785575777172594,False,269,274,9,1,5,0,5.598421958998375,0.005453652061657564,0.0,2.697963037906381,0.0,0.6763995376981754,0.6278466285899393,0.4347001436691196,-0.9387421351010016,0.7145759672328493
CONTROL_1,52,7,157.234568,1542.7325145,156.0,0.7057833341273425,0.7507936789576585,4.941675384268878,2.720944263199843,3.157019924841811,1.3100335445578626,1.2846233694149747,1.1690231290889874,1.199713150120515,1.0310488588724387,0.04501034483031596,-2.220731121069035,-1.784655459427067,-0.025410175142887903,-0.14101041546887516,0.9999267031961656,0.1947042815757472,-2.2589473111419616,-1.7399356005679534,-0.04554973795188661,-0.4966857977235192,2.2521970580329076,0.4983861868682582,1.375291622450583,-1.448742656430193,False,274,281,4,1,2,0,5.616771097666572,0.032422437050026794,0.0,0.6744907594765952,0.0,0.17997054283665817,-1.5516764549928574,-0.9320682643934683,1.6383632531252803,0.16870387064967537
CONTROL_1,53,10,160.234568,1545.7325145,159.0,0.6743953546623395,0.6811603169394113,3.157019924841811,2.2136310767237695,3.2564428795748066,0.9784365249624317,1.2638090572600984,1.3640872118210667,0.8720541939315445,0.7761812774170346,0.006764962277071795,-0.9433888481180417,0.09942295473299545,0.2853725322976667,0.385650686858635,0.9999999960784314,-0.00033404747428048226,-1.0179956311014973,0.050724134496154184,1.3229654564089939,1.4549772634710616,-0.28099166103819123,-1.2429247336673686,0.0,-0.3971870445310803,False,281,291,1,1,2,0,5.641907070938114,0.06936622339835018,0.0,0.6744907594765952,0.0,0.19290086805857137,-0.3025010569249635,0.282413348830701,-0.1826445796748243,0.4869773865970163
CONTROL_1,54,6,163.234568,1548.7325145,162.0,0.9482300384859685,0.8197349106484707,3.2564428795748066,1.9858656565223023,2.415112654138245,1.0843036527393677,1.3052448673893065,0.9464080473400363,0.8914360337672043,0.9709070502435996,-0.12849512783749784,-1.2705772230525043,-0.8413302254365616,0.22094121464993877,-0.13789560539933143,0.9999802338918372,-0.6901140993896996,-1.335862636807499,-0.8433834714837861,1.0392455611813167,-0.4851431572503576,-0.1311472661295411,0.08748422927862307,0.04374211463931153,-0.987815811703499,False,291,297,1,0,0,0,5.676753802268282,0.12058246966388286,-2.0009189065497472,-0.6744907594765952,0.0,-0.6266485521242267,-0.854645097680468,0.041944235694056545,-0.054626242736683664,0.2923710769518905
CONTROL_1,55,9,166.234568,1551.7325145,165.0,0.7460410658806839,0.776059905064377,2.415112654138245,1.753427460207105,2.8687594800590417,1.40651156231182,1.1245045840055847,0.9821366290039237,0.9729313131104209,0.8701062549403868,0.03001883918369319,-0.6616851939311401,0.45364682592079664,-0.28200697830623533,-0.42437493330789633,0.9999802338918372,0.11825274635601808,-0.7443175180855152,0.3873844446867491,-1.1754601723045992,-1.5467577697669779,0.4989069972757379,-0.6012087957731862,0.24945349863786895,-0.22283971948202283,False,297,306,7,1,7,1,5.697093486505405,0.15047687401938709,0.0,4.046944556859572,4.191004191006287,1.6930536737726214,0.14442423710304492,-0.1730437862922944,0.3242895482292296,0.7238843036198498
CONTROL_1,56,9,169.234568,1554.7325145,168.0,0.39504968655490946,0.5043560016248251,2.8687594800590417,2.515703535078919,3.633125840704529,1.1743679239140312,1.2598707431379703,1.2537861008014706,0.8329960407368344,0.8333723014343937,0.10930631506991562,-0.3530559449801225,0.7643663606454871,0.0855028192239391,0.07941817688743935,0.9999999960784314,0.5225916698826555,-0.444480901772351,0.6826975036060094,0.44284975921800857,0.3201627210520538,-0.5829570771873162,-0.8521831803110891,0.0,0.16778380796532366,False,306,315,6,1,6,0,5.726847747587197,0.1942084237184183,0.0,3.3724537973829762,0.0,0.9110863976471905,0.23145821499091812,0.22299574510956607,-0.37892210017175554,0.6559364644884446
CONTROL_1,57,2,172.234568,1557.7325145,171.0,0.5953176951082609,0.8151837851389458,3.633125840704529,2.3802821297639247,2.1945343656729537,1.094428850708782,1.2234864744249665,1.1140413939475924,0.8713291541595755,0.8372348142521611,0.2198660900306849,-1.252843710940604,-1.4385914750315751,0.12905762371618446,0.019612543238810343,0.9998926194164184,1.0864085891793984,-1.3186343401212555,-1.4110305836877932,0.6346410343051413,0.09853927947352424,-0.28659707037170135,-0.8257936500621662,0.0,-0.3750964171143015,False,315,317,5,0,0,0,5.755742213586912,0.23667628310904415,-2.0009189065497472,-0.6744907594765952,0.0,-0.5860157174184202,-1.0020343376324614,-0.5841873701196836,-0.18628809574160587,0.16109468356710172
CONTROL_1,58,9,175.234568,1560.7325145,174.0,0.48016777160650703,0.43152728861264705,2.1945343656729537,2.186274075716394,2.5501852206550812,0.9892110445501376,1.1273183343062598,1.025004382603932,0.8917952004392646,0.8014892544866248,-0.04864048299385998,-0.008260289956559586,0.35565085498212756,0.1381072897561222,0.035793338053794255,0.9999999960784314,-0.2828828087756276,-0.10950823514037566,0.29424742977295293,0.6744907594765952,0.15850091210903045,-0.12837048574632792,-1.070015112929065,0.0,-0.09810693161181075,False,317,326,7,1,7,1,5.762051382780177,0.24594923212889694,0.0,4.046944556859572,4.191004191006287,1.7264689991109499,0.3952401464549444,0.29446131505137024,-0.08344081573511315,0.8114247063585638
CONTROL_1,59,1,178.234568,1563.7325145,177.0,0.7779165879847108,0.6060742273154858,2.5501852206550812,2.4136672608301577,1.3423911827582955,1.1575216989456025,1.1315262553403487,1.5246978010175727,0.758751214682692,0.7098456860880057,-0.17184236066922498,-0.13651795982492354,-1.2077940378967857,-0.025995443605253854,0.36717610207197016,0.9997007525569903,-0.911170114417726,-0.23411193320285095,-1.1916768272160914,-0.04812693663235449,1.3865154679450664,-1.1569568176408642,-1.6961439659518722,0.0,-0.6964481844914491,False,326,327,6,0,0,0,5.7899601708972535,0.28696838401529784,-2.0009189065497472,-0.6744907594765952,0.0,-0.5684134821012314,-0.5531249212060715,-0.2444034421078052,-0.7520219314665618,0.34512622797070186
CONTROL_1,60,10,181.234568,1566.7325145,180.0,0.48072720684796605,0.8173608330744561,1.3423911827582955,1.9750533765845935,5.629808153125811,1.246516241453448,1.258527700762427,1.1752928317827296,0.8250283066600604,0.8454332071791321,0.33663362622649,0.632662193826298,4.287416970367516,0.012011459308978845,-0.0712234096707185,0.9999999960784314,1.6818829608950667,0.5131548128683383,4.031063911293297,0.1192344476514707,-0.23807410081688787,-0.6445570234076222,-0.7697804409554811,0.0,1.6842278917640217,False,327,337,7,1,8,0,5.793013608384144,0.29145619679760076,0.0,4.721435316336167,0.0,1.282368497963202,1.645397057484548,1.0983426672843268,-0.41896206521495444,0.8877378143142395
CONTROL_1,61,6,184.234568,1569.7325145,183.0,0.4444868093472751,0.8796902468898371,5.629808153125811,3.098549325138696,4.929060858506846,1.434333032285776,1.1681804035914163,1.123581327933433,0.777772726292778,0.7509549589330176,0.435203437542562,-2.531258827987115,-0.7007472946189655,-0.2661526286943596,-0.3107517043523429,0.9999999960784314,2.1845551793543496,-2.5606282996751646,-0.709771095395608,-1.105646383373915,-1.125700931002554,-1.00989818328887,-1.4152764451337199,0.0,-0.29238346720744757,False,337,343,7,1,4,0,5.823045895483019,0.3355963773327413,0.0,2.023472278429786,0.0,0.6233268016739059,-0.9844858731702089,-0.9064601949537237,-0.6564338191377656,0.20466594395905197
CONTROL_1,62,3,187.234568,1572.7325145,186.0,0.6811500303705001,0.520178865341648,4.929060858506846,2.1910313112365216,1.722467452743947,1.1017187646154545,1.2090947693107383,1.2849042826339663,0.8478297979002672,0.8510566312247344,-0.16097116502885211,-2.738029547270324,-3.2065934057628986,0.10737600469528386,0.1831855180185118,0.9999974793060752,-0.8557307465535807,-2.7615082649838194,-3.091369281420585,0.5391671731215302,0.7046963153290667,-0.46827470517189485,-0.7313599810229441,0.0,-2.065169460899077,False,343,346,3,0,0,0,5.840641657373398,0.3614578811182384,-2.0009189065497472,-0.6744907594765952,0.0,-0.5423421581152021,-2.0024071087935527,-0.8029990343887012,-0.30437855836173167,0.11230087541882357
CONTROL_1,63,2,190.234568,1575.7325145,189.0,1.0790773810600043,0.6528771932592669,1.722467452743947,2.0820803215940082,2.1084297705857216,1.5988638407698774,0.9808733956957336,1.1360332905926354,0.933918039936854,0.8890502147904064,-0.42620018780073743,0.3596128688500613,0.3859623178417746,-0.6179904450741438,-0.46283055017724206,0.9999999960784314,-2.208307762745886,0.24788447324326307,0.3230559526272729,-2.6549455758284592,-1.6892638455103144,0.19728855642249304,-0.4717795291059406,0.09864427821124652,-0.739286980917844,False,346,348,6,0,0,0,5.849324779946859,0.3742199660283713,-2.0009189065497472,-0.6744907594765952,0.0,-0.5378754283966556,0.05637241010174352,0.004013166141173634,0.12823756167462047,0.5758027541503847
