seed,heldout_condition,model,heldout_loss,train_loss
910011,recovery_probe,null_no_coupling,3.3565077326434785,145.08689508078123
910011,recovery_probe,replay_only_basis,1.3871582166282004,22.996770276055905
910011,lagged_Y_to_E,full_reciprocal,0.519224046163447,2.2582375066726113
910011,lagged_Y_to_E,eta_only,4.992534348181785,76.11301951959214
910011,lagged_Y_to_E,zeta_only,34.36703045929538,37.10799037268252
910011,lagged_Y_to_E,generic_hidden_oscillator,14.96618969284709,61.692712728419586
910011,lagged_Y_to_E,null_no_coupling,33.23348916931102,115.20991364411367
910011,lagged_Y_to_E,replay_only_basis,25.015727289439194,14.290493753460382
910012,doublet_EY,full_reciprocal,0.7636486419539704,3.0241479663618676
910012,doublet_EY,eta_only,11.862357727531741,65.93239980434718
910012,doublet_EY,zeta_only,19.441432670230547,48.2841594989465
910012,doublet_EY,generic_hidden_oscillator,14.795018179233237,67.78102530150798
910012,doublet_EY,null_no_coupling,11.58502612211848,128.58437176855165
910012,doublet_EY,replay_only_basis,6.824280346939681,21.8785052586622
910012,orthogonal_trap,full_reciprocal,0.5142177419763246,2.9683865815456403
910012,orthogonal_trap,eta_only,25.41435514398003,53.9028765400967
910012,orthogonal_trap,zeta_only,14.800421440389668,52.47285087308599
910012,orthogonal_trap,generic_hidden_oscillator,25.36894506019956,51.854669161351296
910012,orthogonal_trap,null_no_coupling,45.105218511847475,95.06417937882264
910012,orthogonal_trap,replay_only_basis,6.10918805473659,24.451939580832914
910012,counterphase,full_reciprocal,0.7782108563041411,2.704393467217824
910012,counterphase,eta_only,4.937744908081912,72.6448022401157
910012,counterphase,zeta_only,8.507098911348304,58.221086660184454
910012,counterphase,generic_hidden_oscillator,16.857965436476327,59.43345407183905
910012,counterphase,null_no_coupling,20.8112830278362,119.35811486283392
910012,counterphase,replay_only_basis,1.266928920076702,22.742214538967097
910012,lagged_E_to_Y,full_reciprocal,0.7308796307480245,2.9564375066613455
910012,lagged_E_to_Y,eta_only,36.86335122746214,40.485437884856346
910012,lagged_E_to_Y,zeta_only,0.07802165875934892,66.47399275107742
910012,lagged_E_to_Y,generic_hidden_oscillator,17.572354286475882,59.033618047207234
910012,lagged_E_to_Y,null_no_coupling,35.22182853636436,104.94756935430576
910012,lagged_E_to_Y,replay_only_basis,16.46962617356032,14.793845644652045
910012,recovery_probe,full_reciprocal,0.8610993213202478,2.621505002201717
910012,recovery_probe,eta_only,1.9326860518939626,75.34536626586406
910012,recovery_probe,zeta_only,0.07079550119646821,66.4812189086403
910012,recovery_probe,generic_hidden_oscillator,2.330620907912092,73.94933483753555
910012,recovery_probe,null_no_coupling,1.407293871078286,138.76210401959185
910012,recovery_probe,replay_only_basis,0.5503808310516698,22.33993960810664
910012,lagged_Y_to_E,full_reciprocal,0.9885050287922894,2.760485568426973
910012,lagged_Y_to_E,eta_only,9.573354973511053,73.75759248660961
910012,lagged_Y_to_E,zeta_only,27.54077153940169,39.011242870435076
910012,lagged_Y_to_E,generic_hidden_oscillator,12.109519287376777,64.1819002209386
910012,lagged_Y_to_E,null_no_coupling,26.03874782142532,114.13065006924481
910012,lagged_Y_to_E,replay_only_basis,17.015446807045816,17.617963786653416
910013,doublet_EY,full_reciprocal,0.0711654006534357,1.282981442056525
910013,doublet_EY,eta_only,17.55572853474501,58.17249773229583
910013,doublet_EY,zeta_only,14.115221925221704,43.98691333248108
910013,doublet_EY,generic_hidden_oscillator,13.177062305973577,58.52365465104832
910013,doublet_EY,null_no_coupling,12.592450844753065,118.48777187899515
910013,doublet_EY,replay_only_basis,4.813305076283109,19.648730143604148
910013,orthogonal_trap,full_reciprocal,0.23595838941162897,1.1628047215675035
910013,orthogonal_trap,eta_only,20.186574016165455,55.30846542755223
910013,orthogonal_trap,zeta_only,9.08948085117006,49.27196740229722
910013,orthogonal_trap,generic_hidden_oscillator,20.74079028904304,45.519085552564434
910013,orthogonal_trap,null_no_coupling,37.07465297340815,94.00556975034007
910013,orthogonal_trap,replay_only_basis,3.981520502383651,21.028787840958117
910013,counterphase,full_reciprocal,0.21858774968554318,1.1355590930244177
910013,counterphase,eta_only,6.276503194692012,68.5147103636903
910013,counterphase,zeta_only,7.820331402553057,50.00588294824429
910013,counterphase,generic_hidden_oscillator,19.26175762541299,46.5397941200481
910013,counterphase,null_no_coupling,22.089448063904953,108.99077465984325
910013,counterphase,replay_only_basis,1.4821009633963864,20.121155498804722
910013,lagged_E_to_Y,full_reciprocal,0.21620777656876533,1.1379390661411954
910013,lagged_E_to_Y,eta_only,33.089792381149444,41.41946428156212
910013,lagged_E_to_Y,zeta_only,1.1599906992948297,56.70250258690341
910013,lagged_E_to_Y,generic_hidden_oscillator,13.084428775961186,53.17544706564629
910013,lagged_E_to_Y,null_no_coupling,31.919005297864487,99.16121742588373
910013,lagged_E_to_Y,replay_only_basis,13.438996433126354,13.865368575986299
910013,recovery_probe,full_reciprocal,0.6561371273087506,0.69800971540121
910013,recovery_probe,eta_only,1.4414333447166878,73.02118595333026
910013,recovery_probe,zeta_only,1.0452816884078955,56.614614339966444
910013,recovery_probe,generic_hidden_oscillator,0.7638997221294646,65.03765202333162
910013,recovery_probe,null_no_coupling,1.3537691325977816,129.72645359115043
910013,recovery_probe,replay_only_basis,0.24935245578812704,19.545547418425297
910013,lagged_Y_to_E,full_reciprocal,0.05511930738631669,1.299027535323644
910013,lagged_Y_to_E,eta_only,4.568179013776149,72.33237949292932
910013,lagged_Y_to_E,zeta_only,27.17558798349192,30.48430804488242
910013,lagged_Y_to_E,generic_hidden_oscillator,9.876033830006383,56.003135432277894
910013,lagged_Y_to_E,null_no_coupling,26.050896411219785,105.02932631252843
910013,lagged_Y_to_E,replay_only_basis,17.71390207248389,13.800979374087127
910014,doublet_EY,full_reciprocal,0.49078536398956896,1.9515450069125722
910014,doublet_EY,eta_only,16.72962051253505,62.6390460103162
910014,doublet_EY,zeta_only,16.692168445350312,39.29977565117456
910014,doublet_EY,generic_hidden_oscillator,9.825469396930885,63.520887026441386
910014,doublet_EY,null_no_coupling,14.173692458911528,117.68278273640021
910014,doublet_EY,replay_only_basis,6.951424029961128,22.446703390211596
910014,orthogonal_trap,full_reciprocal,0.6707702244028375,1.874488193941981
910014,orthogonal_trap,eta_only,20.120088281829254,59.04169447469787
910014,orthogonal_trap,zeta_only,7.637171527605307,48.1919238506792
910014,orthogonal_trap,generic_hidden_oscillator,21.320634510829322,47.62302354104588
910014,orthogonal_trap,null_no_coupling,36.29206528598465,95.56440990932708
910014,orthogonal_trap,replay_only_basis,4.449264014610382,24.32538221384788
910014,counterphase,full_reciprocal,1.0008572703211616,1.505780882020884
910014,counterphase,eta_only,6.8556679705880175,72.30611478593912
910014,counterphase,zeta_only,5.864473629884135,49.45196055759009
910014,counterphase,generic_hidden_oscillator,19.38784986431655,49.2982766954864
910014,counterphase,null_no_coupling,20.245107355546303,111.61136783976544
910014,counterphase,replay_only_basis,1.2751259400367052,23.316553902763772
910014,lagged_E_to_Y,full_reciprocal,0.11646620033038166,2.380549227109506
910014,lagged_E_to_Y,eta_only,34.874531687947965,43.64022970174124
910014,lagged_E_to_Y,zeta_only,0.8063353621567473,54.59152318443766
910014,lagged_E_to_Y,generic_hidden_oscillator,15.355313462817522,53.588344589057684
910014,lagged_E_to_Y,null_no_coupling,33.789429813770354,98.06704538154138
910014,lagged_E_to_Y,replay_only_basis,16.57106493156214,15.18882969554021
910014,recovery_probe,full_reciprocal,0.324910963657563,2.117419407244578
910014,recovery_probe,eta_only,2.7947712008383383,75.71999018885086
910014,recovery_probe,zeta_only,2.202353875463485,52.970334701447385
910014,recovery_probe,generic_hidden_oscillator,0.8010224516404792,67.86232532294859
910014,recovery_probe,null_no_coupling,3.3222439539255286,128.53423124138618
910014,recovery_probe,replay_only_basis,1.0693962981854659,22.939213131461873
910014,lagged_Y_to_E,full_reciprocal,0.3385826047996662,2.138180866625402
910014,lagged_Y_to_E,eta_only,5.543992397622714,76.17950575839058
910014,lagged_Y_to_E,zeta_only,25.01691337844746,30.155775198463406
910014,lagged_Y_to_E,generic_hidden_oscillator,10.36068221487916,58.302665559709915
910014,lagged_Y_to_E,null_no_coupling,24.03393632717336,107.82253886813837
910014,lagged_Y_to_E,replay_only_basis,19.759392881008406,15.630305921966206
910015,doublet_EY,full_reciprocal,0.6777996167800832,2.6489047351546033
910015,doublet_EY,eta_only,19.554668673848283,59.62250052081957
910015,doublet_EY,zeta_only,10.213412358737969,54.80427016376862
910015,doublet_EY,generic_hidden_oscillator,20.44415703319793,62.309026386150414
910015,doublet_EY,null_no_coupling,9.42705626647713,126.82155753794116
910015,doublet_EY,replay_only_basis,3.878214761286472,23.388976293380836
910015,orthogonal_trap,full_reciprocal,1.7228269100567792,1.7697933674842659
910015,orthogonal_trap,eta_only,31.28957624370547,47.308296857319654
910015,orthogonal_trap,zeta_only,18.794267447934054,47.570980245645885
910015,orthogonal_trap,generic_hidden_oscillator,32.14690686863257,42.433771777526474
910015,orthogonal_trap,null_no_coupling,52.07231179518953,84.17630200922875
910015,orthogonal_trap,replay_only_basis,11.471880445218318,22.820628858137255
910015,counterphase,full_reciprocal,0.6669465663700852,2.70742172740004
910015,counterphase,eta_only,3.399908565743286,74.35643482172229
910015,counterphase,zeta_only,7.825928555983381,56.6240332942118
910015,counterphase,generic_hidden_oscillator,13.03175706904024,60.758710031756664
910015,counterphase,null_no_coupling,17.565140561323478,118.68347324309482
910015,counterphase,replay_only_basis,2.3136262168859196,22.034920609328616
910015,lagged_E_to_Y,full_reciprocal,0.964838809194024,2.7741908731376026
910015,lagged_E_to_Y,eta_only,26.789536261421556,50.40944257392492
910015,lagged_E_to_Y,zeta_only,3.337430831817112,62.517485397215545
910015,lagged_E_to_Y,generic_hidden_oscillator,9.94363453843248,64.09039380379551
910015,lagged_E_to_Y,null_no_coupling,25.735204671510047,110.51340913290825
910015,lagged_E_to_Y,replay_only_basis,10.134703698010341,19.464858902247215
910015,recovery_probe,full_reciprocal,0.5792521163702206,2.721689328135095
910015,recovery_probe,eta_only,3.063408667472376,74.1355701678741
910015,recovery_probe,zeta_only,1.1704620903158702,63.279499759879315
910015,recovery_probe,generic_hidden_oscillator,2.205258086496059,71.64473683536977
910015,recovery_probe,null_no_coupling,3.0543286596312154,133.19428514478707
910015,recovery_probe,replay_only_basis,1.1927839285830437,22.84903225373236
910015,lagged_Y_to_E,full_reciprocal,0.08649943748355482,3.2075584055041397
910015,lagged_Y_to_E,eta_only,3.375213797897208,75.80195539677064
910015,lagged_Y_to_E,zeta_only,29.597822813968662,34.85572586171178
910015,lagged_Y_to_E,generic_hidden_oscillator,12.613186171302388,61.420842170925596
910015,lagged_Y_to_E,null_no_coupling,28.3945718502869,107.85404195413139
910015,lagged_Y_to_E,replay_only_basis,23.51394277494041,14.439943092015778
910016,doublet_EY,full_reciprocal,0.16201522390182713,1.5889570628804883
910016,doublet_EY,eta_only,18.407060807550476,57.99424614035703
910016,doublet_EY,zeta_only,11.026316559247316,45.9512487256765
910016,doublet_EY,generic_hidden_oscillator,16.038198710155836,62.956513943663204
910016,doublet_EY,null_no_coupling,10.409474895526113,120.11498275963947
910016,doublet_EY,replay_only_basis,4.756817929251176,21.166396792238697
910016,orthogonal_trap,full_reciprocal,0.6150417345627679,1.1743042526753469
910016,orthogonal_trap,eta_only,21.698652040152783,54.162256647069235
910016,orthogonal_trap,zeta_only,10.937998855055309,46.06451615293411
910016,orthogonal_trap,generic_hidden_oscillator,22.12814859197446,49.492931666460095
910016,orthogonal_trap,null_no_coupling,39.516533278206204,91.00792437695938
910016,orthogonal_trap,replay_only_basis,4.866943881929073,23.165824500746695
910016,counterphase,full_reciprocal,0.11196494683183725,1.639007339950478
910016,counterphase,eta_only,4.5261669972448155,70.69235809211429
910016,counterphase,zeta_only,6.439135493258466,50.32864898989903
910016,counterphase,generic_hidden_oscillator,16.225164255209766,54.9128775424769
910016,counterphase,null_no_coupling,18.77935043819925,111.74510721696635
910016,counterphase,replay_only_basis,1.3842919827190907,20.68247292855687
910016,lagged_E_to_Y,full_reciprocal,0.5336210167505391,1.2774924054094967
910016,lagged_E_to_Y,eta_only,33.90980615861496,41.04156695788126
910016,lagged_E_to_Y,zeta_only,0.38558808031427705,56.36556325413281
910016,lagged_E_to_Y,generic_hidden_oscillator,17.56837691373978,53.659639583070835
910016,lagged_E_to_Y,null_no_coupling,32.49368484248339,98.03077281268219
910016,lagged_E_to_Y,replay_only_basis,14.030480293479465,15.169384251372335
910016,recovery_probe,full_reciprocal,0.19166466225514783,1.5593076245271675
910016,recovery_probe,eta_only,0.9806167905494461,73.97075632594677
910016,recovery_probe,zeta_only,0.3808011891608732,56.19420892951797
910016,recovery_probe,generic_hidden_oscillator,0.9626504660990535,70.1753913315876
910016,recovery_probe,null_no_coupling,0.9646757105261774,129.5597819446394
910016,recovery_probe,replay_only_basis,0.09213627480389965,21.392213060319506
910016,lagged_Y_to_E,full_reciprocal,0.5528636631317915,1.318394435847849
910016,lagged_Y_to_E,eta_only,2.8079981166123504,73.59330883129513
910016,lagged_Y_to_E,zeta_only,29.62660719036475,26.94840292831409
910016,lagged_Y_to_E,generic_hidden_oscillator,11.793552521241788,59.82752773719277
910016,lagged_Y_to_E,null_no_coupling,28.360738490224445,102.16371916494114
910016,lagged_Y_to_E,replay_only_basis,21.027990686056878,14.48851933839767
910017,doublet_EY,full_reciprocal,0.602129150507997,2.2471963520640994
910017,doublet_EY,eta_only,23.485924437714395,58.25335146074862
910017,doublet_EY,zeta_only,13.49734246132111,53.712900190612885
910017,doublet_EY,generic_hidden_oscillator,11.890238453421613,69.55751014281768
910017,doublet_EY,null_no_coupling,14.539992496442906,129.2176052941553
910017,doublet_EY,replay_only_basis,7.765251647066763,23.277446274062925
910017,orthogonal_trap,full_reciprocal,0.14064094665829266,2.7086845559138037
910017,orthogonal_trap,eta_only,27.42599752837568,53.21624815885147
910017,orthogonal_trap,zeta_only,13.916979227502502,54.42462600329968
910017,orthogonal_trap,generic_hidden_oscillator,28.959462954644167,47.915694430664416
910017,orthogonal_trap,null_no_coupling,47.915896776908276,95.84170101368991
910017,orthogonal_trap,replay_only_basis,7.974016081108385,26.014750266406228
910017,counterphase,full_reciprocal,0.9974136036346359,2.0340801134243542
910017,counterphase,eta_only,2.387211033306109,77.11978489099967
910017,counterphase,zeta_only,4.1392261744796635,62.651555339667354
910017,counterphase,generic_hidden_oscillator,13.21045868175733,62.98931213128394
910017,counterphase,null_no_coupling,15.145547567029418,128.61205022356881
910017,counterphase,replay_only_basis,0.8555916030526322,23.6875443673909
910017,lagged_E_to_Y,full_reciprocal,0.9298634413756914,2.106231407078628
910017,lagged_E_to_Y,eta_only,29.76448238000071,49.73773610034437
910017,lagged_E_to_Y,zeta_only,2.6074276808940344,65.3659189103038
910017,lagged_E_to_Y,generic_hidden_oscillator,13.485872665213362,62.713898147827905
910017,lagged_E_to_Y,null_no_coupling,28.141912339663953,115.61568545093425
910017,lagged_E_to_Y,replay_only_basis,10.325414533041327,20.88331014142826
910017,recovery_probe,full_reciprocal,0.4648450749280307,2.3480284819667645
910017,recovery_probe,eta_only,2.587958759285658,76.91425972105944
910017,recovery_probe,zeta_only,0.8733116929262588,65.8839917630749
910017,recovery_probe,generic_hidden_oscillator,1.2319179441268524,74.96785286891442
910017,recovery_probe,null_no_coupling,2.3321918366968863,141.42540595390133
910017,recovery_probe,replay_only_basis,0.44533316344380114,24.602344995904364
910017,lagged_Y_to_E,full_reciprocal,1.672520507401097,1.996826040955773
910017,lagged_Y_to_E,eta_only,0.7840617329880778,79.08861092839632
910017,lagged_Y_to_E,zeta_only,37.11484781954365,29.642455636457516
910017,lagged_Y_to_E,generic_hidden_oscillator,17.340809593302268,59.045109974622655
910017,lagged_Y_to_E,null_no_coupling,35.68205677385676,108.07554101674145
910017,lagged_Y_to_E,replay_only_basis,28.5994408380278,14.088141684779607
910018,doublet_EY,full_reciprocal,0.0889746497871121,3.4199218491964034
910018,doublet_EY,eta_only,13.676776665888893,52.20945442670114
910018,doublet_EY,zeta_only,13.779379513498014,53.872559488318906
910018,doublet_EY,generic_hidden_oscillator,19.95871608074673,56.60542938303444
910018,doublet_EY,null_no_coupling,8.916164360509754,119.26025596782586
910018,doublet_EY,replay_only_basis,2.6609601743124234,21.094300727564516
910018,orthogonal_trap,full_reciprocal,0.5635402869587223,3.071213527455122
910018,orthogonal_trap,eta_only,23.680413183279057,42.02755034639325
910018,orthogonal_trap,zeta_only,13.52971122029613,55.14273557418208
910018,orthogonal_trap,generic_hidden_oscillator,26.006309327482942,41.71277582006767
910018,orthogonal_trap,null_no_coupling,42.4457911206192,85.7306292077164
910018,orthogonal_trap,replay_only_basis,6.425811639406416,21.665189378509318
910018,counterphase,full_reciprocal,0.8560136734080837,2.652882825575432
910018,counterphase,eta_only,2.98607958154036,62.00707421071549
910018,counterphase,zeta_only,8.518880571764143,58.306265618305744
910018,counterphase,generic_hidden_oscillator,12.620770459636416,54.44261425116031
910018,counterphase,null_no_coupling,17.39461630633039,110.78180402200522
910018,counterphase,replay_only_basis,3.16286898774708,18.746805948206752
910018,lagged_E_to_Y,full_reciprocal,0.056991250315921484,3.451905248667594
910018,lagged_E_to_Y,eta_only,26.046503657780796,38.64272553464214
910018,lagged_E_to_Y,zeta_only,1.0843034557441087,65.92312236191023
910018,lagged_E_to_Y,generic_hidden_oscillator,10.571671396924364,56.668019000999294
910018,lagged_E_to_Y,null_no_coupling,25.02005200171385,103.15636832662176
910018,lagged_E_to_Y,replay_only_basis,10.824219197173726,15.88485896622992
910018,recovery_probe,full_reciprocal,1.4758875808473644,2.0330089181361513
910018,recovery_probe,eta_only,1.6098497675332404,63.04372591230615
910018,recovery_probe,zeta_only,1.1352387008131346,65.59658951292552
910018,recovery_probe,generic_hidden_oscillator,1.4894819250229776,65.57390278577374
910018,recovery_probe,null_no_coupling,1.2367223412425632,126.93969798709304
910018,recovery_probe,replay_only_basis,1.1280341893327557,19.971225456985184
910018,lagged_Y_to_E,full_reciprocal,0.9904681754979063,2.748406151459622
910018,lagged_Y_to_E,eta_only,3.490690455105513,62.39554063748451
910018,lagged_Y_to_E,zeta_only,34.278023728370584,32.45380448536807
910018,lagged_Y_to_E,generic_hidden_oscillator,13.328913312246426,54.39017183530419
910018,lagged_Y_to_E,null_no_coupling,33.16307419791984,95.01334613041575
910018,lagged_Y_to_E,replay_only_basis,20.25954209549325,15.029827093673108
910019,doublet_EY,full_reciprocal,0.3728974955113814,1.6126584160048412
910019,doublet_EY,eta_only,15.058667620014006,49.031560464593724
910019,doublet_EY,zeta_only,14.153983017990289,51.551183116980425
910019,doublet_EY,generic_hidden_oscillator,16.4470035686739,51.00650280658626
910019,doublet_EY,null_no_coupling,11.648677443334831,113.07936869184431
910019,doublet_EY,replay_only_basis,4.773783832585042,19.248424552107256
910019,orthogonal_trap,full_reciprocal,0.15512518375991385,1.8304307277563088
910019,orthogonal_trap,eta_only,19.764820750586715,44.445558944135286
910019,orthogonal_trap,zeta_only,12.187363511399639,54.18867707185695
910019,orthogonal_trap,generic_hidden_oscillator,20.716937155737728,39.232127870032116
910019,orthogonal_trap,null_no_coupling,38.08126277143296,86.64678336374618
910019,orthogonal_trap,replay_only_basis,5.535266481218955,21.093869366849955
910019,counterphase,full_reciprocal,0.040631717709769685,1.944924193806453
910019,counterphase,eta_only,4.286024982000225,59.33146937269322
910019,counterphase,zeta_only,8.795876138211401,56.63686981397501
910019,counterphase,generic_hidden_oscillator,16.553418915029244,42.94167630646067
910019,counterphase,null_no_coupling,20.345087461669635,104.3829586735095
910019,counterphase,replay_only_basis,2.849566281279448,18.809770899726935
910019,lagged_E_to_Y,full_reciprocal,1.176937544103418,0.9360761366684127
910019,lagged_E_to_Y,eta_only,24.309461665892826,39.09037897377203
910019,lagged_E_to_Y,zeta_only,3.6492017756736477,62.38713508103912
910019,lagged_E_to_Y,generic_hidden_oscillator,7.737069383994348,51.83346620838553
910019,lagged_E_to_Y,null_no_coupling,23.898182115818226,100.82986401936091
910019,lagged_E_to_Y,replay_only_basis,11.643395385848539,14.031157909716452
910019,recovery_probe,full_reciprocal,0.30832784976243416,1.6772280617537885
910019,recovery_probe,eta_only,2.717871905163686,60.681968734501176
910019,recovery_probe,zeta_only,2.2165479800087176,63.048479360106235
910019,recovery_probe,generic_hidden_oscillator,0.39239863091199745,59.10269659057792
910019,recovery_probe,null_no_coupling,3.1881630735759816,121.53988306160315
910019,recovery_probe,replay_only_basis,0.5820793772721341,19.430825868939667
910019,lagged_Y_to_E,full_reciprocal,0.39796116056600084,1.8237248085987974
910019,lagged_Y_to_E,eta_only,5.376466709497475,60.905075320053115
910019,lagged_Y_to_E,zeta_only,28.655822766074806,36.60920457404015
910019,lagged_Y_to_E,generic_hidden_oscillator,10.82591409886341,48.74462149351646
910019,lagged_Y_to_E,null_no_coupling,27.566673269347504,97.16137286583162
910019,lagged_Y_to_E,replay_only_basis,16.643763517553737,14.664697913898573
910020,doublet_EY,full_reciprocal,0.5538630296929351,1.7916576779175246
910020,doublet_EY,eta_only,14.968807552928856,56.96513006707562
910020,doublet_EY,zeta_only,11.357641687161824,46.955382210696655
910020,doublet_EY,generic_hidden_oscillator,22.706271979853252,53.50640032136661
910020,doublet_EY,null_no_coupling,7.841381153803187,116.55984005804606
910020,doublet_EY,replay_only_basis,2.4156797715735037,22.856864924348837
910020,orthogonal_trap,full_reciprocal,0.28064683869894924,2.148405500231648
910020,orthogonal_trap,eta_only,26.043143106129392,45.871251341428504
910020,orthogonal_trap,zeta_only,13.149681075407829,46.14200468733382
910020,orthogonal_trap,generic_hidden_oscillator,26.969924648271693,39.83513595265971
910020,orthogonal_trap,null_no_coupling,43.28724258242594,81.1139786294233
910020,orthogonal_trap,replay_only_basis,7.2387525954693706,23.347866407751468
910020,counterphase,full_reciprocal,0.8939500504912051,1.4515706571192548
910020,counterphase,eta_only,3.035979810942515,67.38400252743091
910020,counterphase,zeta_only,8.813539238142504,48.83595440388595
910020,counterphase,generic_hidden_oscillator,12.001261517954985,53.786472375074325
910020,counterphase,null_no_coupling,17.055544129537434,107.34567708231181
910020,counterphase,replay_only_basis,4.557627561731391,19.30670351682702
910020,lagged_E_to_Y,full_reciprocal,0.6785633934843355,1.6591812814943727
910020,lagged_E_to_Y,eta_only,30.667556432830892,39.5680672884503
910020,lagged_E_to_Y,zeta_only,1.920115379700508,55.850809730640776
910020,lagged_E_to_Y,generic_hidden_oscillator,11.00236979383337,55.142482921896985
910020,lagged_E_to_Y,null_no_coupling,29.77392082390149,94.62730038794776
910020,lagged_E_to_Y,replay_only_basis,14.18914089892165,15.947760641776295
910020,recovery_probe,full_reciprocal,0.10322156035310799,2.2345231146256004
910020,recovery_probe,eta_only,1.1778987507521355,69.05772497052905
910020,recovery_probe,zeta_only,0.4315128358004804,57.16622906727052
910020,recovery_probe,generic_hidden_oscillator,0.8421276187930982,64.89157651403517
910020,recovery_probe,null_no_coupling,1.1612204233995216,123.24000078844972
910020,recovery_probe,replay_only_basis,0.06208303575790065,22.31117945288385
910020,lagged_Y_to_E,full_reciprocal,0.03781290458929158,2.2999317703894167
910020,lagged_Y_to_E,eta_only,3.1596240072391684,68.77431361276533
910020,lagged_Y_to_E,zeta_only,26.441857041728298,31.155884861342706
910020,lagged_Y_to_E,generic_hidden_oscillator,10.96997546008311,54.8177584329462
910020,lagged_Y_to_E,null_no_coupling,25.281912098781675,99.11930911306757
910020,lagged_Y_to_E,replay_only_basis,18.879487940468486,15.776197574793255
910021,doublet_EY,full_reciprocal,0.23203487743603002,2.726356776475863
910021,doublet_EY,eta_only,19.373747608663443,57.726711290557134
910021,doublet_EY,zeta_only,13.835764920029897,53.766363141843684
910021,doublet_EY,generic_hidden_oscillator,13.135038973696417,63.8323364341467
910021,doublet_EY,null_no_coupling,12.937990100110657,125.20356851895025
910021,doublet_EY,replay_only_basis,5.876571191115983,21.82121335856797
910021,orthogonal_trap,full_reciprocal,0.28399574154652835,2.6672567548847113
910021,orthogonal_trap,eta_only,24.484105694461388,53.17124428542787
910021,orthogonal_trap,zeta_only,14.115280393959901,53.69841734665539
910021,orthogonal_trap,generic_hidden_oscillator,24.123857320650956,47.934433251627055
910021,orthogonal_trap,null_no_coupling,43.73909641119931,94.40246220786159
910021,orthogonal_trap,replay_only_basis,7.830606216799097,23.001390988938983
910021,counterphase,full_reciprocal,1.0891385008613321,1.8692531530505612
910021,counterphase,eta_only,5.894888931014089,70.07457085531895
910021,counterphase,zeta_only,8.777503477134928,58.42992847342457
910021,counterphase,generic_hidden_oscillator,19.241452887818323,52.22557451835097
910021,counterphase,null_no_coupling,21.834547083380457,116.30701153568046
910021,counterphase,replay_only_basis,2.2655745983568165,21.512075592231838
910021,lagged_E_to_Y,full_reciprocal,0.4958125698909455,2.4554399265402944
910021,lagged_E_to_Y,eta_only,30.380284433157154,45.30907769389776
910021,lagged_E_to_Y,zeta_only,1.7994738940002653,65.80265416787331
910021,lagged_E_to_Y,generic_hidden_oscillator,11.920940699762252,59.6901737582114
910021,lagged_E_to_Y,null_no_coupling,29.028054543114365,109.11350407594654
910021,lagged_E_to_Y,replay_only_basis,11.679431950664874,17.670154484999415
910021,recovery_probe,full_reciprocal,0.6032140453864538,2.3480384510447863
910021,recovery_probe,eta_only,1.1828849167238618,74.50647721033106
910021,recovery_probe,zeta_only,2.201848289177601,64.78790168926116
910021,recovery_probe,generic_hidden_oscillator,0.7306922912812658,70.73633511488802
910021,recovery_probe,null_no_coupling,1.9071715688126682,136.23438705024824
910021,recovery_probe,replay_only_basis,0.995044731052278,22.03464952182383
910021,lagged_Y_to_E,full_reciprocal,0.33139302427672584,2.6198594721545145
910021,lagged_Y_to_E,eta_only,4.647915656064253,73.67337208387822
910021,lagged_Y_to_E,zeta_only,30.17878884391753,36.810961134521236
910021,lagged_Y_to_E,generic_hidden_oscillator,13.087877785815119,58.52323667215854
910021,lagged_Y_to_E,null_no_coupling,28.694698912443453,109.44685970661746
910021,lagged_Y_to_E,replay_only_basis,20.25817317773275,15.10101613768
910022,doublet_EY,full_reciprocal,0.8788966191503962,1.4896804047701155
910022,doublet_EY,eta_only,20.20252223241827,58.10259649510609
910022,doublet_EY,zeta_only,10.655819898428451,58.041952486202874
910022,doublet_EY,generic_hidden_oscillator,22.66390708633441,62.975691115653305
910022,doublet_EY,null_no_coupling,9.425202451361546,132.0384661229483
910022,doublet_EY,replay_only_basis,3.5236863438041213,23.46414191703877
910022,orthogonal_trap,full_reciprocal,1.1117004617843858,1.301999178137268
910022,orthogonal_trap,eta_only,20.941266826889432,56.577792949758255
910022,orthogonal_trap,zeta_only,13.909164155770089,54.704581740685455
910022,orthogonal_trap,generic_hidden_oscillator,21.720040771021498,55.08838762607117
910022,orthogonal_trap,null_no_coupling,41.012702189059965,100.4509663852499
910022,orthogonal_trap,replay_only_basis,5.811741882648533,24.154404149179186
910022,counterphase,full_reciprocal,0.5751567056660729,1.706056127407796
910022,counterphase,eta_only,7.556574307334197,69.15541623195962
910022,counterphase,zeta_only,11.34597302528653,57.267772871169015
910022,counterphase,generic_hidden_oscillator,22.27915091748908,53.30070958548406
910022,counterphase,null_no_coupling,26.53029737252847,114.9333712017814
910022,counterphase,replay_only_basis,2.0384475368591994,24.324449696458366
910022,lagged_E_to_Y,full_reciprocal,0.05728567428920148,2.1690453450320017
910022,lagged_E_to_Y,eta_only,31.57874318458756,44.64480375499847
910022,lagged_E_to_Y,zeta_only,1.4570953819451282,67.2406770026862
910022,lagged_E_to_Y,generic_hidden_oscillator,12.191229361100227,63.49506471074608
910022,lagged_E_to_Y,null_no_coupling,30.458489993289568,111.0051785810203
910022,lagged_E_to_Y,replay_only_basis,13.102598000035236,17.792707690430255
