trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
94,standard_ping_null,null,0.0,0.07426488372181517,0.07426488372181517,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
95,standard_ping_null,null,0.0,0.10853580898927068,0.10853580898927068,0.0,eta_only,False,0.2136443208169237,False,False,False,,
96,standard_ping_null,null,0.0,0.05796746397980546,0.05796746397980546,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
97,standard_ping_null,null,0.0,0.02250506981817125,0.02250506981817125,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
98,standard_ping_null,null,0.0,0.07966261129267872,0.07966261129267872,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
99,standard_ping_null,null,0.0,0.03959694606510252,0.03959694606510252,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
100,standard_ping_null,null,0.0,0.08207880039040771,0.08207880039040771,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
101,standard_ping_null,null,0.0,0.04725159434778017,0.04725159434778017,0.0,eta_only,False,0.2136443208169237,False,False,False,,
102,standard_ping_null,null,0.0,0.05491967478044151,0.05491967478044151,0.0,eta_only,False,0.2136443208169237,False,False,False,,
103,standard_ping_null,null,0.0,0.0910120520195013,0.0910120520195013,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
104,standard_ping_null,null,0.0,0.05585380944639862,0.05585380944639862,0.0,eta_only,False,0.2136443208169237,False,False,False,,
105,standard_ping_null,null,0.0,0.08920448100900588,0.08920448100900588,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
106,standard_ping_null,null,0.0,0.05175119201421363,0.05175119201421363,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
107,standard_ping_null,null,0.0,0.07265073154763212,0.07265073154763212,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
